bucket,sex,race,overall,position,letter,count
25-34,m,other,0,1,P,178
25-34,m,other,0,1,R,47
25-34,m,other,0,1,C,94
25-34,m,other,0,1,X,9
25-34,m,other,0,1,U,29
25-34,m,other,0,1,H,4
25-34,m,other,0,1,F,3
25-34,m,other,0,1,V,33
25-34,m,other,0,2,T,152
25-34,m,other,0,2,U,27
25-34,m,other,0,2,D,39
25-34,m,other,0,2,H,106
25-34,m,other,0,2,R,70
25-34,m,other,0,2,S,138
25-34,m,other,0,2,E,78
25-34,m,other,0,2,B,125
25-34,m,other,0,2,N,149
25-34,m,other,0,2,C,12
25-34,m,other,0,2,X,48
25-34,m,other,0,2,F,8
25-34,m,other,0,2,P,25
25-34,m,other,0,2,A,42
25-34,m,other,0,2,V,24
25-34,m,other,0,3,T,72
25-34,m,other,0,3,N,87
25-34,m,other,0,3,B,62
25-34,m,other,0,3,R,43
25-34,m,other,0,3,U,42
25-34,m,other,0,3,E,51
25-34,m,other,0,3,A,27
25-34,m,other,0,3,D,14
25-34,m,other,0,3,S,6
25-34,m,other,0,3,H,6
25-34,m,other,0,3,C,3
25-34,m,other,0,3,X,4
25-34,m,other,0,3,P,6
25-34,m,other,0,3,F,2
25-34,m,other,0,3,V,5
25-34,m,other,0,4,N,23
25-34,m,other,0,4,E,32
25-34,m,other,0,4,T,9
25-34,m,other,0,4,A,9
25-34,m,other,0,4,P,3
25-34,m,other,0,4,B,31
25-34,m,other,0,4,X,2
25-34,m,other,0,4,C,1
25-34,m,other,0,4,R,14
25-34,m,other,0,4,D,12
25-34,m,other,0,4,F,1
25-34,m,other,0,4,S,2
25-34,m,other,0,4,U,3
25-34,m,other,0,5,R,4
25-34,m,other,0,5,X,3
25-34,m,other,0,5,B,10
25-34,m,other,0,5,C,1
25-34,m,other,0,5,D,3
25-34,m,other,0,5,E,15
25-34,m,other,0,5,N,1
25-34,m,other,0,5,A,2
25-34,m,other,0,5,U,1
25-34,m,other,0,6,E,3
25-34,m,other,0,6,N,2
25-34,m,other,0,6,D,2
25-34,m,other,0,6,P,1
25-34,m,other,0,6,R,1
25-34,m,other,0,7,E,2
25-34,m,other,0,7,N,1
35-44,m,multiple,0,1,F,10
35-44,m,multiple,0,1,B,1166
35-44,m,multiple,0,1,D,154
35-44,m,multiple,0,1,P,1499
35-44,m,multiple,0,1,S,815
35-44,m,multiple,0,1,T,1024
35-44,m,multiple,0,1,A,385
35-44,m,multiple,0,1,C,517
35-44,m,multiple,0,1,N,689
35-44,m,multiple,0,1,X,36
35-44,m,multiple,0,1,E,223
35-44,m,multiple,0,1,U,129
35-44,m,multiple,0,1,R,215
35-44,m,multiple,0,1,H,22
35-44,m,multiple,0,1,V,107
35-44,m,multiple,0,2,S,394
35-44,m,multiple,0,2,P,194
35-44,m,multiple,0,2,N,740
35-44,m,multiple,0,2,B,739
35-44,m,multiple,0,2,D,279
35-44,m,multiple,0,2,T,537
35-44,m,multiple,0,2,R,319
35-44,m,multiple,0,2,U,118
35-44,m,multiple,0,2,E,392
35-44,m,multiple,0,2,X,149
35-44,m,multiple,0,2,C,57
35-44,m,multiple,0,2,H,290
35-44,m,multiple,0,2,A,288
35-44,m,multiple,0,2,F,35
35-44,m,multiple,0,2,V,66
35-44,m,multiple,0,3,A,137
35-44,m,multiple,0,3,B,337
35-44,m,multiple,0,3,N,493
35-44,m,multiple,0,3,T,182
35-44,m,multiple,0,3,E,243
35-44,m,multiple,0,3,U,193
35-44,m,multiple,0,3,S,27
35-44,m,multiple,0,3,R,198
35-44,m,multiple,0,3,C,25
35-44,m,multiple,0,3,H,12
35-44,m,multiple,0,3,D,104
35-44,m,multiple,0,3,X,43
35-44,m,multiple,0,3,P,101
35-44,m,multiple,0,3,F,7
35-44,m,multiple,0,3,V,14
35-44,m,multiple,0,4,E,122
35-44,m,multiple,0,4,P,42
35-44,m,multiple,0,4,R,75
35-44,m,multiple,0,4,X,15
35-44,m,multiple,0,4,A,48
35-44,m,multiple,0,4,N,143
35-44,m,multiple,0,4,D,61
35-44,m,multiple,0,4,U,27
35-44,m,multiple,0,4,B,124
35-44,m,multiple,0,4,T,37
35-44,m,multiple,0,4,S,6
35-44,m,multiple,0,4,C,9
35-44,m,multiple,0,4,V,9
35-44,m,multiple,0,4,F,2
35-44,m,multiple,0,5,A,23
35-44,m,multiple,0,5,N,35
35-44,m,multiple,0,5,D,20
35-44,m,multiple,0,5,B,26
35-44,m,multiple,0,5,R,18
35-44,m,multiple,0,5,T,10
35-44,m,multiple,0,5,P,11
35-44,m,multiple,0,5,E,38
35-44,m,multiple,0,5,C,2
35-44,m,multiple,0,5,U,14
35-44,m,multiple,0,5,F,4
35-44,m,multiple,0,5,X,8
35-44,m,multiple,0,5,S,4
35-44,m,multiple,0,5,V,2
35-44,m,multiple,0,6,N,8
35-44,m,multiple,0,6,B,10
35-44,m,multiple,0,6,X,4
35-44,m,multiple,0,6,E,7
35-44,m,multiple,0,6,R,6
35-44,m,multiple,0,6,A,6
35-44,m,multiple,0,6,D,4
35-44,m,multiple,0,6,U,2
35-44,m,multiple,0,6,P,4
35-44,m,multiple,0,6,S,1
35-44,m,multiple,0,7,E,2
35-44,m,multiple,0,7,B,1
35-44,m,multiple,0,7,U,1
35-44,m,multiple,0,7,D,1
35-44,m,multiple,0,7,N,1
35-44,m,multiple,0,7,P,1
0,f,multiple,0,1,N,3735
0,f,multiple,0,1,T,278
0,f,multiple,0,1,D,27
0,f,multiple,0,1,R,82
0,f,multiple,0,1,X,65
0,f,multiple,0,1,H,8
0,f,multiple,0,1,C,18
0,f,multiple,0,1,S,51
0,f,multiple,0,1,B,84
0,f,multiple,0,1,E,17
0,f,multiple,0,1,P,11
0,f,multiple,0,1,V,3
0,f,multiple,0,1,U,2
0,f,multiple,0,2,R,148
0,f,multiple,0,2,X,265
0,f,multiple,0,2,B,271
0,f,multiple,0,2,C,11
0,f,multiple,0,2,N,124
0,f,multiple,0,2,T,95
0,f,multiple,0,2,S,11
0,f,multiple,0,2,H,45
0,f,multiple,0,2,E,57
0,f,multiple,0,2,U,11
0,f,multiple,0,2,D,63
0,f,multiple,0,2,F,2
0,f,multiple,0,2,P,4
0,f,multiple,0,2,V,8
0,f,multiple,0,3,B,47
0,f,multiple,0,3,N,44
0,f,multiple,0,3,E,25
0,f,multiple,0,3,R,50
0,f,multiple,0,3,T,31
0,f,multiple,0,3,X,27
0,f,multiple,0,3,D,18
0,f,multiple,0,3,S,5
0,f,multiple,0,3,C,2
0,f,multiple,0,3,H,11
0,f,multiple,0,3,U,8
0,f,multiple,0,3,P,5
0,f,multiple,0,3,V,5
0,f,multiple,0,4,B,10
0,f,multiple,0,4,R,9
0,f,multiple,0,4,D,2
0,f,multiple,0,4,N,12
0,f,multiple,0,4,X,4
0,f,multiple,0,4,U,3
0,f,multiple,0,4,S,1
0,f,multiple,0,4,T,3
0,f,multiple,0,4,E,1
0,f,multiple,0,4,V,1
0,f,multiple,0,5,E,3
0,f,multiple,0,5,T,3
0,f,multiple,0,5,D,4
0,f,multiple,0,5,B,2
0,f,multiple,0,5,V,1
0,f,multiple,0,6,H,1
0,f,multiple,0,6,B,1
UNKNOWNAGE,f,multiple,0,1,N,3737
UNKNOWNAGE,f,multiple,0,1,T,278
UNKNOWNAGE,f,multiple,0,1,D,27
UNKNOWNAGE,f,multiple,0,1,R,82
UNKNOWNAGE,f,multiple,0,1,X,65
UNKNOWNAGE,f,multiple,0,1,H,8
UNKNOWNAGE,f,multiple,0,1,C,18
UNKNOWNAGE,f,multiple,0,1,S,51
UNKNOWNAGE,f,multiple,0,1,B,85
UNKNOWNAGE,f,multiple,0,1,E,17
UNKNOWNAGE,f,multiple,0,1,P,11
UNKNOWNAGE,f,multiple,0,1,V,3
UNKNOWNAGE,f,multiple,0,1,U,2
UNKNOWNAGE,f,multiple,0,2,R,148
UNKNOWNAGE,f,multiple,0,2,X,265
UNKNOWNAGE,f,multiple,0,2,B,271
UNKNOWNAGE,f,multiple,0,2,C,11
UNKNOWNAGE,f,multiple,0,2,N,124
UNKNOWNAGE,f,multiple,0,2,T,95
UNKNOWNAGE,f,multiple,0,2,S,11
UNKNOWNAGE,f,multiple,0,2,H,45
UNKNOWNAGE,f,multiple,0,2,E,59
UNKNOWNAGE,f,multiple,0,2,U,11
UNKNOWNAGE,f,multiple,0,2,D,63
UNKNOWNAGE,f,multiple,0,2,F,2
UNKNOWNAGE,f,multiple,0,2,P,4
UNKNOWNAGE,f,multiple,0,2,V,8
UNKNOWNAGE,f,multiple,0,3,B,47
UNKNOWNAGE,f,multiple,0,3,N,44
UNKNOWNAGE,f,multiple,0,3,E,25
UNKNOWNAGE,f,multiple,0,3,R,50
UNKNOWNAGE,f,multiple,0,3,T,31
UNKNOWNAGE,f,multiple,0,3,X,27
UNKNOWNAGE,f,multiple,0,3,D,18
UNKNOWNAGE,f,multiple,0,3,S,5
UNKNOWNAGE,f,multiple,0,3,C,2
UNKNOWNAGE,f,multiple,0,3,H,11
UNKNOWNAGE,f,multiple,0,3,U,8
UNKNOWNAGE,f,multiple,0,3,P,5
UNKNOWNAGE,f,multiple,0,3,V,5
UNKNOWNAGE,f,multiple,0,4,B,10
UNKNOWNAGE,f,multiple,0,4,R,9
UNKNOWNAGE,f,multiple,0,4,D,2
UNKNOWNAGE,f,multiple,0,4,N,12
UNKNOWNAGE,f,multiple,0,4,X,4
UNKNOWNAGE,f,multiple,0,4,U,3
UNKNOWNAGE,f,multiple,0,4,S,1
UNKNOWNAGE,f,multiple,0,4,T,3
UNKNOWNAGE,f,multiple,0,4,E,1
UNKNOWNAGE,f,multiple,0,4,V,1
UNKNOWNAGE,f,multiple,0,5,E,3
UNKNOWNAGE,f,multiple,0,5,T,3
UNKNOWNAGE,f,multiple,0,5,D,4
UNKNOWNAGE,f,multiple,0,5,B,2
UNKNOWNAGE,f,multiple,0,5,V,1
UNKNOWNAGE,f,multiple,0,6,H,1
UNKNOWNAGE,f,multiple,0,6,B,1
5-14,m,multiple,0,1,T,245
5-14,m,multiple,0,1,S,183
5-14,m,multiple,0,1,B,51
5-14,m,multiple,0,1,R,76
5-14,m,multiple,0,1,N,230
5-14,m,multiple,0,1,C,159
5-14,m,multiple,0,1,X,38
5-14,m,multiple,0,1,U,24
5-14,m,multiple,0,1,D,10
5-14,m,multiple,0,1,E,29
5-14,m,multiple,0,1,F,2
5-14,m,multiple,0,1,P,15
5-14,m,multiple,0,1,H,6
5-14,m,multiple,0,1,V,8
5-14,m,multiple,0,2,X,85
5-14,m,multiple,0,2,T,143
5-14,m,multiple,0,2,R,95
5-14,m,multiple,0,2,D,15
5-14,m,multiple,0,2,N,133
5-14,m,multiple,0,2,S,80
5-14,m,multiple,0,2,B,96
5-14,m,multiple,0,2,H,72
5-14,m,multiple,0,2,U,12
5-14,m,multiple,0,2,E,15
5-14,m,multiple,0,2,C,13
5-14,m,multiple,0,2,P,1
5-14,m,multiple,0,2,F,5
5-14,m,multiple,0,2,V,2
5-14,m,multiple,0,3,N,51
5-14,m,multiple,0,3,B,47
5-14,m,multiple,0,3,X,8
5-14,m,multiple,0,3,C,5
5-14,m,multiple,0,3,T,54
5-14,m,multiple,0,3,D,6
5-14,m,multiple,0,3,R,40
5-14,m,multiple,0,3,U,7
5-14,m,multiple,0,3,P,2
5-14,m,multiple,0,3,A,1
5-14,m,multiple,0,3,S,5
5-14,m,multiple,0,3,E,16
5-14,m,multiple,0,3,H,5
5-14,m,multiple,0,3,V,2
5-14,m,multiple,0,4,U,1
5-14,m,multiple,0,4,C,6
5-14,m,multiple,0,4,R,10
5-14,m,multiple,0,4,D,4
5-14,m,multiple,0,4,T,8
5-14,m,multiple,0,4,N,5
5-14,m,multiple,0,4,B,11
5-14,m,multiple,0,4,E,5
5-14,m,multiple,0,4,H,1
5-14,m,multiple,0,4,X,1
5-14,m,multiple,0,5,C,2
5-14,m,multiple,0,5,B,5
5-14,m,multiple,0,5,E,1
5-14,m,multiple,0,5,X,3
5-14,m,multiple,0,5,R,1
5-14,m,multiple,0,5,N,1
5-14,m,multiple,0,5,T,2
5-14,m,multiple,0,5,U,3
5-14,m,multiple,0,5,D,1
1-4,f,other,0,1,N,34
1-4,f,other,0,1,D,1
1-4,f,other,0,1,T,16
1-4,f,other,0,1,S,9
1-4,f,other,0,1,C,7
1-4,f,other,0,1,B,7
1-4,f,other,0,1,R,9
1-4,f,other,0,1,X,1
1-4,f,other,0,1,E,1
1-4,f,other,0,2,B,7
1-4,f,other,0,2,R,7
1-4,f,other,0,2,X,9
1-4,f,other,0,2,T,8
1-4,f,other,0,2,E,2
1-4,f,other,0,2,D,2
1-4,f,other,0,2,N,5
1-4,f,other,0,2,H,3
1-4,f,other,0,2,S,2
1-4,f,other,0,2,U,2
1-4,f,other,0,2,C,1
1-4,f,other,0,2,V,3
1-4,f,other,0,3,C,1
1-4,f,other,0,3,E,2
1-4,f,other,0,3,B,2
1-4,f,other,0,3,N,2
1-4,f,other,0,3,R,4
1-4,f,other,0,3,D,2
1-4,f,other,0,3,T,1
1-4,f,other,0,3,S,1
1-4,f,other,0,4,B,1
1-4,f,other,0,4,R,1
1-4,f,other,0,4,U,1
1-4,f,other,0,4,C,1
1-4,f,other,0,5,E,1
1-4,f,other,0,5,B,1
45-54,f,other,0,1,N,338
45-54,f,other,0,1,B,545
45-54,f,other,0,1,C,651
45-54,f,other,0,1,E,182
45-54,f,other,0,1,S,19
45-54,f,other,0,1,R,146
45-54,f,other,0,1,P,69
45-54,f,other,0,1,D,66
45-54,f,other,0,1,T,48
45-54,f,other,0,1,A,22
45-54,f,other,0,1,U,17
45-54,f,other,0,1,F,3
45-54,f,other,0,1,X,3
45-54,f,other,0,1,H,1
45-54,f,other,0,1,V,88
45-54,f,other,0,2,R,244
45-54,f,other,0,2,N,492
45-54,f,other,0,2,B,340
45-54,f,other,0,2,E,199
45-54,f,other,0,2,P,12
45-54,f,other,0,2,D,89
45-54,f,other,0,2,C,44
45-54,f,other,0,2,A,17
45-54,f,other,0,2,T,15
45-54,f,other,0,2,U,22
45-54,f,other,0,2,X,11
45-54,f,other,0,2,H,9
45-54,f,other,0,2,S,16
45-54,f,other,0,2,F,5
45-54,f,other,0,2,V,53
45-54,f,other,0,3,B,230
45-54,f,other,0,3,N,244
45-54,f,other,0,3,D,40
45-54,f,other,0,3,E,159
45-54,f,other,0,3,R,112
45-54,f,other,0,3,A,16
45-54,f,other,0,3,U,18
45-54,f,other,0,3,C,24
45-54,f,other,0,3,T,25
45-54,f,other,0,3,P,10
45-54,f,other,0,3,S,5
45-54,f,other,0,3,F,1
45-54,f,other,0,3,X,7
45-54,f,other,0,3,V,16
45-54,f,other,0,4,N,72
45-54,f,other,0,4,D,19
45-54,f,other,0,4,E,90
45-54,f,other,0,4,C,9
45-54,f,other,0,4,U,13
45-54,f,other,0,4,R,41
45-54,f,other,0,4,B,71
45-54,f,other,0,4,X,2
45-54,f,other,0,4,F,2
45-54,f,other,0,4,S,3
45-54,f,other,0,4,A,3
45-54,f,other,0,4,P,4
45-54,f,other,0,4,T,10
45-54,f,other,0,4,V,3
45-54,f,other,0,5,E,28
45-54,f,other,0,5,N,9
45-54,f,other,0,5,R,11
45-54,f,other,0,5,S,1
45-54,f,other,0,5,B,16
45-54,f,other,0,5,F,3
45-54,f,other,0,5,D,6
45-54,f,other,0,5,C,3
45-54,f,other,0,5,U,5
45-54,f,other,0,5,T,3
45-54,f,other,0,5,A,1
45-54,f,other,0,5,V,2
45-54,f,other,0,5,X,1
45-54,f,other,0,6,E,6
45-54,f,other,0,6,U,4
45-54,f,other,0,6,R,2
45-54,f,other,0,6,F,1
45-54,f,other,0,7,E,1
45-54,f,other,0,7,B,2
45-54,f,other,0,8,S,1
55-64,m,other,0,1,B,1695
55-64,m,other,0,1,C,917
55-64,m,other,0,1,N,652
55-64,m,other,0,1,R,299
55-64,m,other,0,1,E,335
55-64,m,other,0,1,A,80
55-64,m,other,0,1,D,122
55-64,m,other,0,1,U,34
55-64,m,other,0,1,T,111
55-64,m,other,0,1,P,122
55-64,m,other,0,1,S,67
55-64,m,other,0,1,X,10
55-64,m,other,0,1,F,13
55-64,m,other,0,1,V,189
55-64,m,other,0,2,R,488
55-64,m,other,0,2,B,694
55-64,m,other,0,2,E,499
55-64,m,other,0,2,N,1092
55-64,m,other,0,2,C,121
55-64,m,other,0,2,D,187
55-64,m,other,0,2,A,39
55-64,m,other,0,2,T,59
55-64,m,other,0,2,S,46
55-64,m,other,0,2,U,46
55-64,m,other,0,2,P,33
55-64,m,other,0,2,H,14
55-64,m,other,0,2,X,38
55-64,m,other,0,2,F,20
55-64,m,other,0,2,V,92
55-64,m,other,0,3,N,638
55-64,m,other,0,3,C,65
55-64,m,other,0,3,B,415
55-64,m,other,0,3,E,334
55-64,m,other,0,3,D,121
55-64,m,other,0,3,U,49
55-64,m,other,0,3,R,244
55-64,m,other,0,3,T,46
55-64,m,other,0,3,A,29
55-64,m,other,0,3,P,17
55-64,m,other,0,3,X,11
55-64,m,other,0,3,F,5
55-64,m,other,0,3,H,2
55-64,m,other,0,3,S,7
55-64,m,other,0,3,V,33
55-64,m,other,0,4,R,78
55-64,m,other,0,4,N,155
55-64,m,other,0,4,D,54
55-64,m,other,0,4,B,170
55-64,m,other,0,4,C,28
55-64,m,other,0,4,E,178
55-64,m,other,0,4,A,16
55-64,m,other,0,4,T,18
55-64,m,other,0,4,P,11
55-64,m,other,0,4,S,2
55-64,m,other,0,4,U,17
55-64,m,other,0,4,X,5
55-64,m,other,0,4,F,4
55-64,m,other,0,4,V,19
55-64,m,other,0,5,B,30
55-64,m,other,0,5,U,6
55-64,m,other,0,5,N,38
55-64,m,other,0,5,E,72
55-64,m,other,0,5,C,4
55-64,m,other,0,5,R,18
55-64,m,other,0,5,T,4
55-64,m,other,0,5,P,4
55-64,m,other,0,5,A,4
55-64,m,other,0,5,F,4
55-64,m,other,0,5,D,14
55-64,m,other,0,5,X,4
55-64,m,other,0,5,V,6
55-64,m,other,0,5,S,3
55-64,m,other,0,6,E,14
55-64,m,other,0,6,R,2
55-64,m,other,0,6,N,5
55-64,m,other,0,6,B,3
55-64,m,other,0,6,U,5
55-64,m,other,0,6,C,1
55-64,m,other,0,6,D,3
55-64,m,other,0,6,S,1
55-64,m,other,0,6,T,2
55-64,m,other,0,7,D,3
55-64,m,other,0,7,E,2
55-64,m,other,0,7,C,1
55-64,m,other,0,7,U,1
55-64,m,other,0,8,E,1
25-34,m,multiple,0,1,T,1679
25-34,m,multiple,0,1,S,1382
25-34,m,multiple,0,1,B,473
25-34,m,multiple,0,1,E,162
25-34,m,multiple,0,1,P,2054
25-34,m,multiple,0,1,A,213
25-34,m,multiple,0,1,C,278
25-34,m,multiple,0,1,N,568
25-34,m,multiple,0,1,D,92
25-34,m,multiple,0,1,X,42
25-34,m,multiple,0,1,R,151
25-34,m,multiple,0,1,U,157
25-34,m,multiple,0,1,F,3
25-34,m,multiple,0,1,H,25
25-34,m,multiple,0,1,V,52
25-34,m,multiple,0,2,H,567
25-34,m,multiple,0,2,X,207
25-34,m,multiple,0,2,T,897
25-34,m,multiple,0,2,S,575
25-34,m,multiple,0,2,D,134
25-34,m,multiple,0,2,E,204
25-34,m,multiple,0,2,C,28
25-34,m,multiple,0,2,B,450
25-34,m,multiple,0,2,P,160
25-34,m,multiple,0,2,N,501
25-34,m,multiple,0,2,R,245
25-34,m,multiple,0,2,A,288
25-34,m,multiple,0,2,U,164
25-34,m,multiple,0,2,F,32
25-34,m,multiple,0,2,V,37
25-34,m,multiple,0,3,T,318
25-34,m,multiple,0,3,B,210
25-34,m,multiple,0,3,E,122
25-34,m,multiple,0,3,R,128
25-34,m,multiple,0,3,D,58
25-34,m,multiple,0,3,N,320
25-34,m,multiple,0,3,U,240
25-34,m,multiple,0,3,A,141
25-34,m,multiple,0,3,X,42
25-34,m,multiple,0,3,S,26
25-34,m,multiple,0,3,P,112
25-34,m,multiple,0,3,H,36
25-34,m,multiple,0,3,C,13
25-34,m,multiple,0,3,F,7
25-34,m,multiple,0,3,V,9
25-34,m,multiple,0,4,E,69
25-34,m,multiple,0,4,N,95
25-34,m,multiple,0,4,S,7
25-34,m,multiple,0,4,P,36
25-34,m,multiple,0,4,A,51
25-34,m,multiple,0,4,B,83
25-34,m,multiple,0,4,U,23
25-34,m,multiple,0,4,R,43
25-34,m,multiple,0,4,T,27
25-34,m,multiple,0,4,D,26
25-34,m,multiple,0,4,F,3
25-34,m,multiple,0,4,X,12
25-34,m,multiple,0,4,C,4
25-34,m,multiple,0,4,V,7
25-34,m,multiple,0,5,R,13
25-34,m,multiple,0,5,D,13
25-34,m,multiple,0,5,N,22
25-34,m,multiple,0,5,E,21
25-34,m,multiple,0,5,B,23
25-34,m,multiple,0,5,T,8
25-34,m,multiple,0,5,A,8
25-34,m,multiple,0,5,P,8
25-34,m,multiple,0,5,S,1
25-34,m,multiple,0,5,U,6
25-34,m,multiple,0,5,X,5
25-34,m,multiple,0,5,C,2
25-34,m,multiple,0,5,V,2
25-34,m,multiple,0,5,H,1
25-34,m,multiple,0,6,D,3
25-34,m,multiple,0,6,B,4
25-34,m,multiple,0,6,A,1
25-34,m,multiple,0,6,U,3
25-34,m,multiple,0,6,N,6
25-34,m,multiple,0,6,R,5
25-34,m,multiple,0,6,P,3
25-34,m,multiple,0,6,C,1
25-34,m,multiple,0,6,E,4
25-34,m,multiple,0,6,F,1
25-34,m,multiple,0,6,X,1
25-34,m,multiple,0,7,B,1
25-34,m,multiple,0,7,X,1
25-34,m,multiple,0,8,D,1
25-34,f,other,0,1,B,92
25-34,f,other,0,1,N,120
25-34,f,other,0,1,P,55
25-34,f,other,0,1,C,97
25-34,f,other,0,1,T,83
25-34,f,other,0,1,S,59
25-34,f,other,0,1,R,34
25-34,f,other,0,1,A,4
25-34,f,other,0,1,U,5
25-34,f,other,0,1,E,41
25-34,f,other,0,1,X,2
25-34,f,other,0,1,D,9
25-34,f,other,0,1,H,3
25-34,f,other,0,1,V,26
25-34,f,other,0,1,F,2
25-34,f,other,0,2,D,17
25-34,f,other,0,2,B,74
25-34,f,other,0,2,R,52
25-34,f,other,0,2,E,44
25-34,f,other,0,2,S,36
25-34,f,other,0,2,T,45
25-34,f,other,0,2,X,14
25-34,f,other,0,2,N,83
25-34,f,other,0,2,H,19
25-34,f,other,0,2,U,10
25-34,f,other,0,2,P,8
25-34,f,other,0,2,C,12
25-34,f,other,0,2,A,2
25-34,f,other,0,2,F,2
25-34,f,other,0,2,V,16
25-34,f,other,0,3,N,46
25-34,f,other,0,3,E,32
25-34,f,other,0,3,T,25
25-34,f,other,0,3,R,34
25-34,f,other,0,3,B,33
25-34,f,other,0,3,C,4
25-34,f,other,0,3,A,5
25-34,f,other,0,3,U,8
25-34,f,other,0,3,P,6
25-34,f,other,0,3,D,11
25-34,f,other,0,3,X,2
25-34,f,other,0,3,V,3
25-34,f,other,0,3,S,1
25-34,f,other,0,4,A,3
25-34,f,other,0,4,N,13
25-34,f,other,0,4,B,11
25-34,f,other,0,4,U,6
25-34,f,other,0,4,D,6
25-34,f,other,0,4,R,10
25-34,f,other,0,4,P,2
25-34,f,other,0,4,E,13
25-34,f,other,0,4,V,4
25-34,f,other,0,4,T,1
25-34,f,other,0,4,C,1
25-34,f,other,0,5,E,6
25-34,f,other,0,5,N,4
25-34,f,other,0,5,D,2
25-34,f,other,0,5,R,2
25-34,f,other,0,5,B,5
25-34,f,other,0,5,U,1
25-34,f,other,0,5,P,1
25-34,f,other,0,5,T,1
25-34,f,other,0,6,B,1
25-34,f,other,0,6,D,1
25-34,f,other,0,6,E,1
25-34,f,other,0,6,X,1
25-34,f,other,0,7,T,1
15-24,f,other,0,1,S,48
15-24,f,other,0,1,T,77
15-24,f,other,0,1,N,60
15-24,f,other,0,1,C,36
15-24,f,other,0,1,E,12
15-24,f,other,0,1,R,12
15-24,f,other,0,1,B,20
15-24,f,other,0,1,P,30
15-24,f,other,0,1,D,1
15-24,f,other,0,1,X,2
15-24,f,other,0,1,V,2
15-24,f,other,0,1,U,1
15-24,f,other,0,2,T,34
15-24,f,other,0,2,X,5
15-24,f,other,0,2,P,3
15-24,f,other,0,2,R,19
15-24,f,other,0,2,S,33
15-24,f,other,0,2,H,17
15-24,f,other,0,2,B,21
15-24,f,other,0,2,U,11
15-24,f,other,0,2,N,30
15-24,f,other,0,2,C,3
15-24,f,other,0,2,E,11
15-24,f,other,0,2,D,4
15-24,f,other,0,2,A,6
15-24,f,other,0,3,N,12
15-24,f,other,0,3,T,18
15-24,f,other,0,3,B,9
15-24,f,other,0,3,E,5
15-24,f,other,0,3,X,2
15-24,f,other,0,3,R,10
15-24,f,other,0,3,H,3
15-24,f,other,0,3,U,10
15-24,f,other,0,3,D,4
15-24,f,other,0,3,V,2
15-24,f,other,0,3,A,2
15-24,f,other,0,4,U,1
15-24,f,other,0,4,D,2
15-24,f,other,0,4,N,8
15-24,f,other,0,4,E,8
15-24,f,other,0,4,B,3
15-24,f,other,0,4,A,1
15-24,f,other,0,4,R,4
15-24,f,other,0,4,T,2
15-24,f,other,0,4,V,1
15-24,f,other,0,5,U,1
15-24,f,other,0,5,E,1
15-24,f,other,0,5,S,1
15-24,f,other,0,5,N,2
15-24,f,other,0,5,R,1
15-24,f,other,0,5,T,1
15-24,f,other,0,5,B,1
15-24,f,other,0,6,D,1
15-24,f,other,0,6,B,1
15-24,f,other,0,7,E,1
5-14,f,multiple,0,1,N,228
5-14,f,multiple,0,1,T,185
5-14,f,multiple,0,1,C,141
5-14,f,multiple,0,1,S,104
5-14,f,multiple,0,1,B,44
5-14,f,multiple,0,1,E,36
5-14,f,multiple,0,1,X,21
5-14,f,multiple,0,1,P,19
5-14,f,multiple,0,1,U,16
5-14,f,multiple,0,1,D,13
5-14,f,multiple,0,1,R,61
5-14,f,multiple,0,1,H,8
5-14,f,multiple,0,1,V,5
5-14,f,multiple,0,2,T,92
5-14,f,multiple,0,2,B,102
5-14,f,multiple,0,2,N,115
5-14,f,multiple,0,2,F,5
5-14,f,multiple,0,2,D,7
5-14,f,multiple,0,2,S,55
5-14,f,multiple,0,2,U,22
5-14,f,multiple,0,2,R,82
5-14,f,multiple,0,2,C,14
5-14,f,multiple,0,2,H,43
5-14,f,multiple,0,2,X,43
5-14,f,multiple,0,2,E,15
5-14,f,multiple,0,2,P,2
5-14,f,multiple,0,2,V,3
5-14,f,multiple,0,3,D,13
5-14,f,multiple,0,3,R,27
5-14,f,multiple,0,3,B,37
5-14,f,multiple,0,3,H,5
5-14,f,multiple,0,3,T,50
5-14,f,multiple,0,3,N,53
5-14,f,multiple,0,3,X,7
5-14,f,multiple,0,3,E,11
5-14,f,multiple,0,3,S,4
5-14,f,multiple,0,3,U,7
5-14,f,multiple,0,3,A,2
5-14,f,multiple,0,3,C,5
5-14,f,multiple,0,3,F,2
5-14,f,multiple,0,3,P,1
5-14,f,multiple,0,3,V,2
5-14,f,multiple,0,4,E,8
5-14,f,multiple,0,4,N,10
5-14,f,multiple,0,4,D,6
5-14,f,multiple,0,4,R,7
5-14,f,multiple,0,4,U,2
5-14,f,multiple,0,4,T,5
5-14,f,multiple,0,4,B,9
5-14,f,multiple,0,4,X,2
5-14,f,multiple,0,4,C,3
5-14,f,multiple,0,5,B,2
5-14,f,multiple,0,5,U,2
5-14,f,multiple,0,5,R,2
5-14,f,multiple,0,5,H,1
5-14,f,multiple,0,5,X,2
5-14,f,multiple,0,5,T,1
5-14,f,multiple,0,5,E,1
5-14,f,multiple,0,5,N,1
5-14,f,multiple,0,5,V,1
5-14,f,multiple,0,6,E,1
15-24,f,multiple,0,1,T,713
15-24,f,multiple,0,1,S,463
15-24,f,multiple,0,1,N,258
