scheme,bucket,sex,race,letter,weight
2,UNKNOWNAGE,m,native,T,91.375
2,UNKNOWNAGE,m,native,X,70.54166666666667
2,UNKNOWNAGE,m,native,E,28.833333333333336
2,UNKNOWNAGE,m,native,H,11.666666666666668
2,UNKNOWNAGE,m,native,C,7.416666666666666
2,UNKNOWNAGE,m,native,D,15.625
2,UNKNOWNAGE,m,native,U,3.916666666666666
2,UNKNOWNAGE,m,native,S,14.749999999999998
2,UNKNOWNAGE,m,native,A,0.25
2,UNKNOWNAGE,m,native,P,9.666666666666666
2,UNKNOWNAGE,m,native,V,2.75
2,UNKNOWNAGE,m,native,F,0.5
3,0,m,native,N,1286.9999999999998
3,0,m,native,R,72.2666666666667
3,0,m,native,B,53.60000000000002
3,0,m,native,T,90.13333333333331
3,0,m,native,X,69.7666666666667
3,0,m,native,E,29.23333333333332
3,0,m,native,H,11.666666666666668
3,0,m,native,C,7.583333333333334
3,0,m,native,D,16.400000000000006
3,0,m,native,U,4.066666666666667
3,0,m,native,S,13.616666666666667
3,0,m,native,P,8.333333333333332
3,0,m,native,V,2.8333333333333335
3,0,m,native,F,0.5
3,UNKNOWNAGE,m,native,N,1288.7499999999998
3,UNKNOWNAGE,m,native,R,72.2666666666667
3,UNKNOWNAGE,m,native,B,54.85000000000002
3,UNKNOWNAGE,m,native,T,91.79999999999998
3,UNKNOWNAGE,m,native,X,70.93333333333335
3,UNKNOWNAGE,m,native,E,29.98333333333332
3,UNKNOWNAGE,m,native,H,11.666666666666668
3,UNKNOWNAGE,m,native,C,7.583333333333334
3,UNKNOWNAGE,m,native,D,16.400000000000006
3,UNKNOWNAGE,m,native,U,4.4
3,UNKNOWNAGE,m,native,S,14.116666666666667
3,UNKNOWNAGE,m,native,A,0.3333333333333333
3,UNKNOWNAGE,m,native,P,9.583333333333332
3,UNKNOWNAGE,m,native,V,2.8333333333333335
3,UNKNOWNAGE,m,native,F,0.5
4,0,m,native,N,1321.8597763347786
4,0,m,native,R,65.86666666666673
4,0,m,native,B,36.14094516594517
4,0,m,native,T,100.46547619047615
4,0,m,native,X,59.44523809523814
4,0,m,native,E,23.411544011543995
4,0,m,native,H,8.817857142857143
4,0,m,native,C,6.916666666666666
4,0,m,native,D,12.907575757575755
4,0,m,native,U,2.9801587301587302
4,0,m,native,S,15.630952380952381
4,0,m,native,P,9.690476190476188
4,0,m,native,V,2.533333333333333
4,0,m,native,F,0.3333333333333333
4,UNKNOWNAGE,m,native,N,1324.0264430014452
4,UNKNOWNAGE,m,native,R,65.86666666666673
4,UNKNOWNAGE,m,native,B,37.265945165945176
4,UNKNOWNAGE,m,native,T,102.21547619047617
4,UNKNOWNAGE,m,native,X,60.27857142857148
4,UNKNOWNAGE,m,native,E,23.994877344877327
4,UNKNOWNAGE,m,native,H,8.817857142857143
4,UNKNOWNAGE,m,native,C,6.916666666666666
4,UNKNOWNAGE,m,native,D,12.907575757575755
4,UNKNOWNAGE,m,native,U,3.4801587301587302
4,UNKNOWNAGE,m,native,S,16.29761904761905
4,UNKNOWNAGE,m,native,A,0.25
4,UNKNOWNAGE,m,native,P,10.81547619047619
4,UNKNOWNAGE,m,native,V,2.533333333333333
4,UNKNOWNAGE,m,native,F,0.3333333333333333
1,75-84,f,asian,B,31069.0
1,75-84,f,asian,C,21884.0
1,75-84,f,asian,D,2695.0
1,75-84,f,asian,R,9207.0
1,75-84,f,asian,N,21067.0
1,75-84,f,asian,F,470.0
1,75-84,f,asian,E,4930.0
1,75-84,f,asian,T,1026.0
1,75-84,f,asian,S,944.0
1,75-84,f,asian,X,258.0
1,75-84,f,asian,U,190.0
1,75-84,f,asian,P,68.0
1,75-84,f,asian,A,33.0
1,75-84,f,asian,H,8.0
1,75-84,f,asian,V,2410.0
2,75-84,f,asian,B,30352.513095240793
2,75-84,f,asian,C,17339.556547618864
2,75-84,f,asian,N,23369.898809524642
2,75-84,f,asian,E,7218.225000000532
2,75-84,f,asian,D,2839.3559523809095
2,75-84,f,asian,U,354.3940476190494
2,75-84,f,asian,T,969.903571428567
2,75-84,f,asian,R,10426.754761904695
2,75-84,f,asian,F,537.2767857142876
2,75-84,f,asian,S,762.3184523809516
2,75-84,f,asian,X,292.92738095238093
2,75-84,f,asian,H,25.558333333333334
2,75-84,f,asian,P,57.72499999999999
2,75-84,f,asian,A,32.179166666666674
2,75-84,f,asian,V,1680.4130952381088
3,75-84,f,asian,B,30305.386507930067
3,75-84,f,asian,C,16479.000396826956
3,75-84,f,asian,N,23696.432936505553
3,75-84,f,asian,E,7824.112698411478
3,75-84,f,asian,D,2878.3984126984324
3,75-84,f,asian,U,422.400793650791
3,75-84,f,asian,T,980.0206349206453
3,75-84,f,asian,R,10572.841269841863
3,75-84,f,asian,F,520.809920634917
3,75-84,f,asian,S,721.6162698412759
3,75-84,f,asian,X,288.7119047619034
3,75-84,f,asian,H,27.59999999999999
3,75-84,f,asian,P,55.385714285714286
3,75-84,f,asian,A,31.703968253968238
3,75-84,f,asian,V,1454.5785714285726
4,75-84,f,asian,B,32762.763111893022
4,75-84,f,asian,C,16345.342304919412
4,75-84,f,asian,N,24238.015134870053
4,75-84,f,asian,E,6089.996178820772
4,75-84,f,asian,D,2651.0889388389382
4,75-84,f,asian,U,313.7917415917392
4,75-84,f,asian,T,986.9501831501902
4,75-84,f,asian,R,10159.751662226956
4,75-84,f,asian,F,433.2126012875995
4,75-84,f,asian,S,742.9632201132242
4,75-84,f,asian,X,221.5818931068923
4,75-84,f,asian,H,21.741666666666664
4,75-84,f,asian,P,60.0831890331892
4,75-84,f,asian,A,27.057800532800517
4,75-84,f,asian,V,1204.6603729603776
1,65-74,m,black,D,13460.0
1,65-74,m,black,C,107832.0
1,65-74,m,black,B,167913.0
1,65-74,m,black,R,45716.0
1,65-74,m,black,N,87571.0
1,65-74,m,black,E,25334.0
1,65-74,m,black,T,6395.0
1,65-74,m,black,X,1637.0
1,65-74,m,black,U,2026.0
1,65-74,m,black,P,8499.0
1,65-74,m,black,S,4404.0
1,65-74,m,black,A,4888.0
1,65-74,m,black,H,142.0
1,65-74,m,black,F,803.0
1,65-74,m,black,V,11804.0
1,PLUS65,m,black,D,25617.0
1,PLUS65,m,black,C,213218.0
1,PLUS65,m,black,B,381735.0
1,PLUS65,m,black,R,107592.0
1,PLUS65,m,black,N,237861.0
1,PLUS65,m,black,E,54622.0
1,PLUS65,m,black,F,2384.0
1,PLUS65,m,black,U,3468.0
1,PLUS65,m,black,T,10275.0
1,PLUS65,m,black,S,8685.0
1,PLUS65,m,black,X,3728.0
1,PLUS65,m,black,P,9234.0
1,PLUS65,m,black,H,189.0
1,PLUS65,m,black,A,6025.0
1,PLUS65,m,black,V,26788.0
2,65-74,m,black,D,14034.06488095127
2,65-74,m,black,N,108690.65000006097
2,65-74,m,black,T,6501.220833333568
2,65-74,m,black,U,2586.9184523809054
2,65-74,m,black,C,87104.18630953073
2,65-74,m,black,B,155676.49940477996
2,65-74,m,black,R,50722.248809507415
2,65-74,m,black,E,34681.446428577816
2,65-74,m,black,X,1951.4190476190622
2,65-74,m,black,P,7504.6750000001175
2,65-74,m,black,F,1007.0785714285653
2,65-74,m,black,S,3050.5095238094887
2,65-74,m,black,A,5224.93511904771
2,65-74,m,black,H,612.4345238095241
2,65-74,m,black,V,9075.71309523838
2,PLUS65,m,black,D,25927.42083333643
2,PLUS65,m,black,N,274389.1535711938
2,PLUS65,m,black,T,10828.522023809825
2,PLUS65,m,black,U,4618.17916666653
2,PLUS65,m,black,C,174950.2327380737
2,PLUS65,m,black,B,357848.3398811114
2,PLUS65,m,black,R,118841.38333344381
2,PLUS65,m,black,E,74817.219047603
2,PLUS65,m,black,F,2847.9226190475583
2,PLUS65,m,black,S,6185.1654761906475
2,PLUS65,m,black,X,4137.253571428335
2,PLUS65,m,black,P,8170.621428571584
2,PLUS65,m,black,H,778.8761904761901
2,PLUS65,m,black,A,6446.585119047948
2,PLUS65,m,black,V,20634.125000000808
3,65-74,m,black,D,14218.773809527058
3,65-74,m,black,N,111207.62936491666
3,65-74,m,black,T,6663.292857142394
3,65-74,m,black,U,2852.0257936507846
3,65-74,m,black,C,83063.7194444212
3,65-74,m,black,B,154523.8984126882
3,65-74,m,black,R,51730.196031762396
3,65-74,m,black,E,36994.77103174287
3,65-74,m,black,X,1941.5126984127185
3,65-74,m,black,P,7250.561507936156
3,65-74,m,black,F,983.3456349206477
3,65-74,m,black,S,2795.030555555564
3,65-74,m,black,A,5280.629761904445
3,65-74,m,black,H,652.4976190476199
3,65-74,m,black,V,8266.11547618934
3,PLUS65,m,black,D,26070.490476189494
3,PLUS65,m,black,N,278287.57936581544
3,PLUS65,m,black,T,11235.471428572093
3,PLUS65,m,black,U,5153.241269840849
3,PLUS65,m,black,C,167557.71706356827
3,PLUS65,m,black,B,355647.9186505187
3,PLUS65,m,black,R,120810.44246008158
3,PLUS65,m,black,E,80045.45317455387
3,PLUS65,m,black,F,2788.8599206349113
3,PLUS65,m,black,S,5677.337698412363
3,PLUS65,m,black,X,4078.6853174601897
3,PLUS65,m,black,P,7903.216269840824
3,PLUS65,m,black,H,829.0000000000085
3,PLUS65,m,black,A,6526.674999999303
3,PLUS65,m,black,V,18808.91190476525
4,65-74,m,black,D,12958.527555779896
4,65-74,m,black,N,114841.9997417404
4,65-74,m,black,T,6643.883438782933
4,65-74,m,black,U,2135.813825063835
4,65-74,m,black,C,81816.27675653333
4,65-74,m,black,B,166548.29378426637
4,65-74,m,black,R,48984.21457983291
4,65-74,m,black,E,29241.731435241232
4,65-74,m,black,X,1551.1865828615853
4,65-74,m,black,P,8088.484090908012
4,65-74,m,black,F,841.9812964813032
4,65-74,m,black,S,2933.3744311244855
4,65-74,m,black,A,4429.653532578459
4,65-74,m,black,H,509.9454184704113
4,65-74,m,black,V,6898.633530358021
4,PLUS65,m,black,D,23396.39509657476
4,PLUS65,m,black,N,287790.703037524
4,PLUS65,m,black,T,10950.819522145566
4,PLUS65,m,black,U,3890.3928238427497
4,PLUS65,m,black,C,163959.08957167753
4,PLUS65,m,black,B,382758.3871859371
4,PLUS65,m,black,R,114036.28908848879
4,PLUS65,m,black,E,62509.587126667524
4,PLUS65,m,black,F,2372.8585830835805
4,PLUS65,m,black,S,5902.159046508549
4,PLUS65,m,black,X,3256.7819125318974
4,PLUS65,m,black,P,8801.319089243345
4,PLUS65,m,black,H,648.4939393939426
4,PLUS65,m,black,A,5452.6188505936625
4,PLUS65,m,black,V,15695.105128208615
1,0,f,white,N,56385.0
1,0,f,white,X,621.0
1,0,f,white,S,560.0
1,0,f,white,R,1125.0
1,0,f,white,T,2696.0
1,0,f,white,B,1301.0
1,0,f,white,E,558.0
1,0,f,white,C,352.0
1,0,f,white,D,409.0
1,0,f,white,U,104.0
1,0,f,white,H,60.0
1,0,f,white,P,137.0
1,0,f,white,F,3.0
1,0,f,white,V,59.0
1,0,f,white,A,1.0
1,UNKNOWNAGE,f,white,N,56495.0
1,UNKNOWNAGE,f,white,X,621.0
1,UNKNOWNAGE,f,white,S,567.0
1,UNKNOWNAGE,f,white,R,1150.0
1,UNKNOWNAGE,f,white,T,2709.0
1,UNKNOWNAGE,f,white,B,1384.0
1,UNKNOWNAGE,f,white,E,566.0
1,UNKNOWNAGE,f,white,C,378.0
1,UNKNOWNAGE,f,white,D,413.0
1,UNKNOWNAGE,f,white,U,108.0
1,UNKNOWNAGE,f,white,H,60.0
1,UNKNOWNAGE,f,white,P,157.0
1,UNKNOWNAGE,f,white,F,3.0
1,UNKNOWNAGE,f,white,A,4.0
1,UNKNOWNAGE,f,white,V,60.0
2,0,f,white,N,53672.658333333166
2,0,f,white,X,1499.8750000000018
2,0,f,white,T,1861.4000000000065
2,0,f,white,U,150.74166666666662
2,0,f,white,D,689.8083333333328
2,0,f,white,R,1927.9166666666758
2,0,f,white,B,2746.574999999995
2,0,f,white,S,333.6416666666667
2,0,f,white,E,701.6833333333328
2,0,f,white,H,263.66666666666663
2,0,f,white,C,300.68333333333345
2,0,f,white,P,143.725
2,0,f,white,F,8.0
2,0,f,white,A,1.6666666666666665
2,0,f,white,V,68.95833333333334
2,UNKNOWNAGE,f,white,N,53789.44999999983
2,UNKNOWNAGE,f,white,X,1502.9166666666686
2,UNKNOWNAGE,f,white,T,1871.1916666666732
2,UNKNOWNAGE,f,white,U,153.8416666666666
2,UNKNOWNAGE,f,white,D,694.1999999999994
2,UNKNOWNAGE,f,white,R,1953.141666666676
2,UNKNOWNAGE,f,white,B,2828.3416666666594
2,UNKNOWNAGE,f,white,S,339.2250000000001
2,UNKNOWNAGE,f,white,E,716.991666666666
2,UNKNOWNAGE,f,white,H,265.16666666666663
2,UNKNOWNAGE,f,white,C,317.93333333333345
2,UNKNOWNAGE,f,white,P,159.89166666666668
2,UNKNOWNAGE,f,white,A,4.5
2,UNKNOWNAGE,f,white,F,8.75
2,UNKNOWNAGE,f,white,V,69.45833333333334
3,0,f,white,N,53434.85952381127
3,0,f,white,X,1499.2333333333238
3,0,f,white,T,1878.126190476169
3,0,f,white,U,167.95952380952392
3,0,f,white,D,713.7095238095274
3,0,f,white,R,2013.2428571428106
3,0,f,white,B,2839.9761904762263
3,0,f,white,S,316.13333333333276
3,0,f,white,E,717.5261904761945
3,0,f,white,H,274.78333333333353
3,0,f,white,C,293.63333333333344
3,0,f,white,P,143.19999999999996
3,0,f,white,F,7.75
3,0,f,white,A,1.6666666666666665
3,0,f,white,V,69.20000000000003
3,UNKNOWNAGE,f,white,N,53552.34285714463
3,UNKNOWNAGE,f,white,X,1502.6833333333238
3,UNKNOWNAGE,f,white,T,1887.3261904761684
3,UNKNOWNAGE,f,white,U,171.07619047619056
3,UNKNOWNAGE,f,white,D,718.4095238095275
3,UNKNOWNAGE,f,white,R,2038.5261904761423
3,UNKNOWNAGE,f,white,B,2922.5428571429
3,UNKNOWNAGE,f,white,S,321.04999999999933
3,UNKNOWNAGE,f,white,E,733.8928571428614
3,UNKNOWNAGE,f,white,H,276.61666666666684
3,UNKNOWNAGE,f,white,C,309.63333333333316
3,UNKNOWNAGE,f,white,P,158.03333333333336
3,UNKNOWNAGE,f,white,A,4.583333333333334
3,UNKNOWNAGE,f,white,F,8.833333333333334
3,UNKNOWNAGE,f,white,V,69.45000000000003
4,0,f,white,N,55071.26785436128
4,0,f,white,X,1293.9804945054905
4,0,f,white,T,2040.5239871239353
4,0,f,white,U,124.08425740925753
4,0,f,white,D,494.9574314574299
4,0,f,white,R,1680.416644466637
4,0,f,white,B,2081.5207459207454
4,0,f,white,S,365.35375180374956
4,0,f,white,E,539.728238428237
4,0,f,white,H,216.1301948051952
4,0,f,white,C,247.486616161616
4,0,f,white,P,153.8798701298701
4,0,f,white,F,6.949999999999999
4,0,f,white,A,1.2666666666666666
4,0,f,white,V,53.45324675324679
4,UNKNOWNAGE,f,white,N,55188.69404483756
4,UNKNOWNAGE,f,white,X,1297.0233516483474
4,UNKNOWNAGE,f,white,T,2050.2454156953645
4,UNKNOWNAGE,f,white,U,126.28730991231004
4,UNKNOWNAGE,f,white,D,499.18163780663616
4,UNKNOWNAGE,f,white,R,1703.6392024641953
4,UNKNOWNAGE,f,white,B,2168.476118326117
4,UNKNOWNAGE,f,white,S,370.0370851370827
4,UNKNOWNAGE,f,white,E,552.4693861693844
4,UNKNOWNAGE,f,white,H,217.79686147186192
4,UNKNOWNAGE,f,white,C,263.43899711399683
4,UNKNOWNAGE,f,white,P,172.64867354867374
4,UNKNOWNAGE,f,white,A,3.4586691086691093
4,UNKNOWNAGE,f,white,F,7.983333333333333
4,UNKNOWNAGE,f,white,V,53.61991341991345
1,0,m,black,N,33919.0
1,0,m,black,U,53.0
1,0,m,black,H,67.0
1,0,m,black,B,712.0
1,0,m,black,X,429.0
1,0,m,black,T,2336.0
1,0,m,black,R,885.0
1,0,m,black,S,433.0
1,0,m,black,D,224.0
1,0,m,black,E,201.0
1,0,m,black,P,82.0
1,0,m,black,C,73.0
1,0,m,black,F,3.0
1,0,m,black,V,38.0
1,UNKNOWNAGE,m,black,N,33978.0
1,UNKNOWNAGE,m,black,U,53.0
1,UNKNOWNAGE,m,black,H,67.0
1,UNKNOWNAGE,m,black,B,764.0
1,UNKNOWNAGE,m,black,X,429.0
1,UNKNOWNAGE,m,black,T,2351.0
1,UNKNOWNAGE,m,black,R,897.0
1,UNKNOWNAGE,m,black,S,438.0
1,UNKNOWNAGE,m,black,D,228.0
1,UNKNOWNAGE,m,black,E,204.0
1,UNKNOWNAGE,m,black,P,91.0
1,UNKNOWNAGE,m,black,C,85.0
1,UNKNOWNAGE,m,black,F,3.0
1,UNKNOWNAGE,m,black,A,3.0
1,UNKNOWNAGE,m,black,V,38.0
2,0,m,black,N,32507.100000000086
2,0,m,black,U,70.35833333333333
2,0,m,black,T,1507.6500000000026
2,0,m,black,B,1445.9250000000027
2,0,m,black,H,251.70833333333326
2,0,m,black,S,247.54999999999995
2,0,m,black,R,1314.283333333336
2,0,m,black,D,356.491666666667
2,0,m,black,X,1241.7833333333338
2,0,m,black,E,328.9250000000001
2,0,m,black,P,77.125
2,0,m,black,C,56.24999999999999
2,0,m,black,F,4.0
2,0,m,black,A,0.41666666666666663
2,0,m,black,V,45.43333333333333
2,UNKNOWNAGE,m,black,N,32570.74166666675
2,UNKNOWNAGE,m,black,U,70.60833333333333
2,UNKNOWNAGE,m,black,T,1517.816666666669
2,UNKNOWNAGE,m,black,B,1491.6916666666698
2,UNKNOWNAGE,m,black,H,252.70833333333326
2,UNKNOWNAGE,m,black,S,252.04999999999995
2,UNKNOWNAGE,m,black,R,1325.425000000003
2,UNKNOWNAGE,m,black,D,361.7000000000004
2,UNKNOWNAGE,m,black,X,1245.3250000000005
2,UNKNOWNAGE,m,black,E,335.81666666666683
2,UNKNOWNAGE,m,black,P,85.95833333333333
2,UNKNOWNAGE,m,black,C,65.25
2,UNKNOWNAGE,m,black,F,4.25
2,UNKNOWNAGE,m,black,A,3.808333333333333
2,UNKNOWNAGE,m,black,V,45.849999999999994
3,0,m,black,N,32382.066666666036
3,0,m,black,U,75.51666666666675
3,0,m,black,T,1512.9499999999919
3,0,m,black,B,1496.5499999999877
3,0,m,black,H,260.56666666666734
3,0,m,black,S,229.60000000000056
3,0,m,black,R,1360.6333333333264
3,0,m,black,D,368.7666666666656
3,0,m,black,X,1241.9833333333327
3,0,m,black,E,345.2166666666657
3,0,m,black,P,75.86666666666665
3,0,m,black,C,54.60000000000003
3,0,m,black,F,3.75
3,0,m,black,A,0.5833333333333333
3,0,m,black,V,46.350000000000016
3,UNKNOWNAGE,m,black,N,32445.71666666603
3,UNKNOWNAGE,m,black,U,75.85000000000008
3,UNKNOWNAGE,m,black,T,1522.5666666666584
3,UNKNOWNAGE,m,black,B,1542.449999999986
3,UNKNOWNAGE,m,black,H,261.733333333334
3,UNKNOWNAGE,m,black,S,233.76666666666725
3,UNKNOWNAGE,m,black,R,1370.9999999999927
3,UNKNOWNAGE,m,black,D,373.799999999999
3,UNKNOWNAGE,m,black,X,1246.0999999999995
3,UNKNOWNAGE,m,black,E,352.66666666666544
3,UNKNOWNAGE,m,black,P,84.86666666666665
3,UNKNOWNAGE,m,black,C,63.26666666666671
3,UNKNOWNAGE,m,black,F,4.083333333333333
3,UNKNOWNAGE,m,black,A,4.2
3,UNKNOWNAGE,m,black,V,46.93333333333335
4,0,m,black,N,33199.35774780638
4,0,m,black,U,61.53919968919981
4,0,m,black,T,1637.70993173491
4,0,m,black,B,1106.6030275280405
4,0,m,black,H,204.20357142857173
4,0,m,black,S,270.22070707070696
4,0,m,black,R,1176.95810855812
4,0,m,black,D,268.2200604950597
4,0,m,black,X,1111.5659451659515
4,0,m,black,E,248.45929070929003
4,0,m,black,P,82.95436507936513
4,0,m,black,C,46.40086580086584
4,0,m,black,F,3.4166666666666665
4,0,m,black,A,0.5
4,0,m,black,V,36.890512265512264
4,UNKNOWNAGE,m,black,N,33264.27441447294
4,UNKNOWNAGE,m,black,U,61.93919968919982
4,UNKNOWNAGE,m,black,T,1648.9515984015763
4,UNKNOWNAGE,m,black,B,1153.7220751470895
4,UNKNOWNAGE,m,black,H,205.28690476190505
4,UNKNOWNAGE,m,black,S,274.3873737373737
4,UNKNOWNAGE,m,black,R,1186.4771561771677
4,UNKNOWNAGE,m,black,D,272.730774780774
4,UNKNOWNAGE,m,black,X,1114.657611832618
4,UNKNOWNAGE,m,black,E,254.40214785214715
4,UNKNOWNAGE,m,black,P,92.38531746031752
4,UNKNOWNAGE,m,black,C,55.23419913419917
4,UNKNOWNAGE,m,black,F,3.75
4,UNKNOWNAGE,m,black,A,3.6428571428571437
4,UNKNOWNAGE,m,black,V,37.1583694083694
1,25-34,f,native,T,868.0
1,25-34,f,native,B,305.0
1,25-34,f,native,A,708.0
1,25-34,f,native,S,545.0
1,25-34,f,native,P,997.0
1,25-34,f,native,X,50.0
1,25-34,f,native,C,183.0
1,25-34,f,native,N,630.0
1,25-34,f,native,U,167.0
1,25-34,f,native,D,298.0
1,25-34,f,native,E,153.0
1,25-34,f,native,R,201.0
1,25-34,f,native,H,28.0
1,25-34,f,native,F,5.0
1,25-34,f,native,V,91.0
2,25-34,f,native,T,839.8297619047618
2,25-34,f,native,S,418.16666666666686
2,25-34,f,native,B,375.10476190476305
2,25-34,f,native,D,365.89642857142934
2,25-34,f,native,A,621.0880952380959
2,25-34,f,native,E,198.7714285714281
2,25-34,f,native,N,745.2416666666649
2,25-34,f,native,H,82.51666666666665
2,25-34,f,native,P,877.8630952380945
2,25-34,f,native,R,242.9166666666661
2,25-34,f,native,X,74.22976190476184
2,25-34,f,native,C,154.85000000000002
2,25-34,f,native,U,150.95
2,25-34,f,native,F,6.866666666666666
2,25-34,f,native,V,74.70833333333334
3,25-34,f,native,T,833.8321428571454
3,25-34,f,native,S,394.8261904761897
3,25-34,f,native,B,392.498809523808
3,25-34,f,native,D,372.92499999999825
3,25-34,f,native,A,604.4892857142854
3,25-34,f,native,E,214.29880952380958
3,25-34,f,native,N,767.6928571428627
3,25-34,f,native,H,87.21666666666664
3,25-34,f,native,P,850.134523809528
3,25-34,f,native,R,253.2904761904765
3,25-34,f,native,X,76.57738095238098
3,25-34,f,native,C,149.75
3,25-34,f,native,U,154.94166666666672
3,25-34,f,native,F,7.05
3,25-34,f,native,V,69.47619047619055
4,25-34,f,native,T,903.1531496281616
4,25-34,f,native,S,379.08443778443484
4,25-34,f,native,B,380.79413641913465
4,25-34,f,native,D,380.29154456654334
4,25-34,f,native,A,559.1804861804857
4,25-34,f,native,E,181.88399100899068
4,25-34,f,native,N,796.8765068265116
4,25-34,f,native,H,65.83888888888902
4,25-34,f,native,P,963.1672799422871
4,25-34,f,native,R,237.28689366189283
4,25-34,f,native,X,56.25054112554123
4,25-34,f,native,C,148.31507936507933
4,25-34,f,native,U,114.94689477189497
4,25-34,f,native,F,5.703968253968253
4,25-34,f,native,V,56.22620157620169
1,15-24,f,white,T,17316.0
1,15-24,f,white,S,11683.0
1,15-24,f,white,P,14516.0
1,15-24,f,white,N,8815.0
1,15-24,f,white,C,4497.0
1,15-24,f,white,B,2998.0
1,15-24,f,white,E,1709.0
1,15-24,f,white,R,2175.0
1,15-24,f,white,D,705.0
1,15-24,f,white,U,1187.0
1,15-24,f,white,X,488.0
1,15-24,f,white,A,259.0
1,15-24,f,white,H,230.0
1,15-24,f,white,F,45.0
1,15-24,f,white,V,384.0
2,15-24,f,white,T,17921.409523809463
2,15-24,f,white,S,8858.958333333352
2,15-24,f,white,P,13188.984523809488
2,15-24,f,white,N,9503.447619047683
2,15-24,f,white,R,2902.3178571428316
2,15-24,f,white,C,3569.341666666656
2,15-24,f,white,B,3900.5511904761247
2,15-24,f,white,E,1836.3380952381146
2,15-24,f,white,U,1252.117857142858
2,15-24,f,white,D,782.9059523809493
2,15-24,f,white,H,1315.5880952380949
2,15-24,f,white,X,874.333333333331
2,15-24,f,white,A,671.6095238095232
2,15-24,f,white,F,108.10000000000005
2,15-24,f,white,V,320.9964285714288
3,15-24,f,white,T,17987.900000000638
3,15-24,f,white,S,8473.101190475876
3,15-24,f,white,P,12980.640476190785
3,15-24,f,white,N,9612.574999999888
3,15-24,f,white,R,2985.2380952381454
3,15-24,f,white,C,3411.423809523842
3,15-24,f,white,B,4036.097619047732
3,15-24,f,white,E,1860.486904761882
3,15-24,f,white,U,1315.3142857142811
3,15-24,f,white,D,797.777380952389
3,15-24,f,white,H,1442.7749999999803
3,15-24,f,white,X,904.3440476190616
3,15-24,f,white,A,785.5583333333451
3,15-24,f,white,F,109.39999999999996
3,15-24,f,white,V,304.36785714285674
4,15-24,f,white,T,18618.52297980024
4,15-24,f,white,S,8462.087626261058
4,15-24,f,white,P,13952.276479080478
4,15-24,f,white,N,9833.751429126478
4,15-24,f,white,R,2765.352103452106
4,15-24,f,white,C,3371.379229104248
4,15-24,f,white,B,3793.566988567031
4,15-24,f,white,E,1669.3959013208985
4,15-24,f,white,U,1062.4337218337275
4,15-24,f,white,D,712.6886419136441
4,15-24,f,white,H,1137.6509379509537
4,15-24,f,white,X,697.7982017982059
4,15-24,f,white,A,584.0069597069605
4,15-24,f,white,F,95.79090909090912
4,15-24,f,white,V,250.29789099789022
1,25-34,m,black,T,30602.0
1,25-34,m,black,S,24053.0
1,25-34,m,black,U,1408.0
1,25-34,m,black,E,2850.0
1,25-34,m,black,D,1007.0
1,25-34,m,black,B,9558.0
1,25-34,m,black,C,2924.0
1,25-34,m,black,X,560.0
1,25-34,m,black,R,2967.0
1,25-34,m,black,N,11165.0
1,25-34,m,black,P,15536.0
1,25-34,m,black,H,1209.0
1,25-34,m,black,A,889.0
1,25-34,m,black,F,52.0
1,25-34,m,black,V,827.0
2,25-34,m,black,T,26524.354166666857
2,25-34,m,black,H,12970.437499999965
2,25-34,m,black,S,14739.999999999949
2,25-34,m,black,U,1791.0125000000135
2,25-34,m,black,X,1289.658333333335
2,25-34,m,black,E,3511.9749999999353
2,25-34,m,black,D,1092.1708333333313
2,25-34,m,black,B,10203.066666666651
2,25-34,m,black,N,11306.779166666509
2,25-34,m,black,R,3597.29583333325
2,25-34,m,black,C,2457.799999999998
2,25-34,m,black,P,13754.312499999953
2,25-34,m,black,F,100.76666666666672
2,25-34,m,black,A,1584.2625000000094
2,25-34,m,black,V,683.1083333333322
3,25-34,m,black,T,27369.577777772916
3,25-34,m,black,H,14029.930158732632
3,25-34,m,black,S,12568.206349208273
3,25-34,m,black,U,1916.0515873015033
3,25-34,m,black,X,1327.5166666666657
3,25-34,m,black,E,3606.373809523898
3,25-34,m,black,D,1103.7468253968389
3,25-34,m,black,B,10331.685714285903
3,25-34,m,black,N,11344.996825397404
3,25-34,m,black,R,3703.008730158846
3,25-34,m,black,C,2375.6309523809473
3,25-34,m,black,P,13382.05634920688
3,25-34,m,black,F,103.96666666666664
